produto,ano_mes,volume,ano,mes
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2017_mar,848.804,2017,mar
Placas / Slabs,2017_mar,707.785,2017,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_mar,141.019,2017,mar
Ferro-Gusa / Pig Iron,2017_mar,2375.179,2017,mar
Vendas Internas / Domestic Sales (*),2017_mar,1519.005,2017,mar
Laminados / Rolled Products,2017_mar,1488.3980000000001,2017,mar
Planos / Flat Products,2017_mar,890.8580000000001,2017,mar
Longos / Long Products,2017_mar,597.54,2017,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_mar,30.607,2017,mar
Placas / Slabs,2017_mar,12.78,2017,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_mar,17.827,2017,mar
Vendas Externas / Foreign Market (**),2017_mar,1148.8319999999999,2017,mar
Laminados / Rolled Products,2017_mar,359.547,2017,mar
Planos / Flat Products,2017_mar,211.995,2017,mar
Longos / Long Products,2017_mar,147.552,2017,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_mar,789.285,2017,mar
Placas / Slabs,2017_mar,654.279,2017,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_mar,135.006,2017,mar
Laminados / Rolled Products,2017_mar,449.092,2017,mar
Planos / Flat Products,2017_mar,291.36299999999994,2017,mar
Longos / Long Products,2017_mar,157.729,2017,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_mar,935.366,2017,mar
Placas / Slabs,2017_mar,887.977,2017,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_mar,47.389,2017,mar
Total (Mil t / Thousand Tonnes),2017_mar,1384.458,2017,mar
(US$ Milhões / US$ Millions),2017_mar,731.0,2017,mar
Laminados / Rolled Products,2017_mar,231.92900000000003,2017,mar
Planos / Flat Products,2017_mar,138.62300000000002,2017,mar
Longos / Long Products,2017_mar,93.306,2017,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_mar,35.401,2017,mar
Total (Mil t / Thousand Tonnes),2017_mar,267.33000000000004,2017,mar
(US$ Milhões / US$ Millions),2017_mar,218.0,2017,mar
Consumo Aparente / Apparent Consumption (***),2017_mar,1753.306,2017,mar
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2017_mar,1042.484,2017,mar
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2017_mar,710.822,2017,mar
Aço Bruto / Crude Steel,2017_abr,2927.012,2017,abr
Laminados / Rolled Products (*),2017_abr,1905.871,2017,abr
Planos / Flat Products,2017_abr,1156.664,2017,abr
Longos / Long Products,2017_abr,749.207,2017,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2017_abr,852.862,2017,abr
Placas / Slabs,2017_abr,713.882,2017,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_abr,138.98,2017,abr
Ferro-Gusa / Pig Iron,2017_abr,2409.201,2017,abr
Vendas Internas / Domestic Sales (*),2017_abr,1232.5269999999998,2017,abr
Laminados / Rolled Products,2017_abr,1205.869,2017,abr
Planos / Flat Products,2017_abr,673.675,2017,abr
Longos / Long Products,2017_abr,532.194,2017,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_abr,26.658,2017,abr
Placas / Slabs,2017_abr,6.634,2017,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_abr,20.024,2017,abr
Vendas Externas / Foreign Market (**),2017_abr,1165.89,2017,abr
Laminados / Rolled Products,2017_abr,390.002,2017,abr
Planos / Flat Products,2017_abr,239.562,2017,abr
Longos / Long Products,2017_abr,150.44,2017,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_abr,775.888,2017,abr
Placas / Slabs,2017_abr,657.918,2017,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_abr,117.97,2017,abr
Laminados / Rolled Products,2017_abr,342.118,2017,abr
Planos / Flat Products,2017_abr,201.605,2017,abr
Longos / Long Products,2017_abr,140.513,2017,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_abr,483.47700000000003,2017,abr
Placas / Slabs,2017_abr,445.862,2017,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_abr,37.615,2017,abr
Total (Mil t / Thousand Tonnes),2017_abr,825.595,2017,abr
(US$ Milhões / US$ Millions),2017_abr,457.0,2017,abr
Laminados / Rolled Products,2017_abr,151.337,2017,abr
Planos / Flat Products,2017_abr,99.651,2017,abr
Longos / Long Products,2017_abr,51.686,2017,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_abr,1.92,2017,abr
Total (Mil t / Thousand Tonnes),2017_abr,153.25699999999998,2017,abr
(US$ Milhões / US$ Millions),2017_abr,151.0,2017,abr
Consumo Aparente / Apparent Consumption (***),2017_abr,1386.615,2017,abr
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2017_abr,781.336,2017,abr
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2017_abr,605.279,2017,abr
Aço Bruto / Crude Steel,2017_mai,2952.183,2017,mai
Laminados / Rolled Products (*),2017_mai,1836.3829999999998,2017,mai
Planos / Flat Products,2017_mai,1102.847,2017,mai
Longos / Long Products,2017_mai,733.536,2017,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2017_mai,740.1220000000001,2017,mai
Placas / Slabs,2017_mai,678.988,2017,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_mai,61.134,2017,mai
Ferro-Gusa / Pig Iron,2017_mai,2497.984,2017,mai
Vendas Internas / Domestic Sales (*),2017_mai,1432.133,2017,mai
Laminados / Rolled Products,2017_mai,1393.272,2017,mai
Planos / Flat Products,2017_mai,824.054,2017,mai
Longos / Long Products,2017_mai,569.2180000000001,2017,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_mai,38.861,2017,mai
Placas / Slabs,2017_mai,9.623,2017,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_mai,29.238,2017,mai
Vendas Externas / Foreign Market (**),2017_mai,1238.863,2017,mai
Laminados / Rolled Products,2017_mai,420.709,2017,mai
Planos / Flat Products,2017_mai,288.486,2017,mai
Longos / Long Products,2017_mai,132.223,2017,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_mai,818.154,2017,mai
Placas / Slabs,2017_mai,773.452,2017,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_mai,44.702,2017,mai
Laminados / Rolled Products,2017_mai,466.39000000000004,2017,mai
Planos / Flat Products,2017_mai,302.345,2017,mai
Longos / Long Products,2017_mai,164.04500000000002,2017,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_mai,984.224,2017,mai
Placas / Slabs,2017_mai,925.729,2017,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_mai,58.495,2017,mai
Total (Mil t / Thousand Tonnes),2017_mai,1450.614,2017,mai
(US$ Milhões / US$ Millions),2017_mai,752.0,2017,mai
Laminados / Rolled Products,2017_mai,206.44400000000002,2017,mai
Planos / Flat Products,2017_mai,144.20700000000002,2017,mai
Longos / Long Products,2017_mai,62.237,2017,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_mai,26.306,2017,mai
Total (Mil t / Thousand Tonnes),2017_mai,232.75000000000003,2017,mai
(US$ Milhões / US$ Millions),2017_mai,219.0,2017,mai
Consumo Aparente / Apparent Consumption (***),2017_mai,1642.48,2017,mai
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2017_mai,978.664,2017,mai
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2017_mai,663.816,2017,mai
Aço Bruto / Crude Steel,2017_jun,2673.0449999999996,2017,jun
Laminados / Rolled Products (*),2017_jun,1820.0079999999998,2017,jun
Planos / Flat Products,2017_jun,1083.197,2017,jun
Longos / Long Products,2017_jun,736.811,2017,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2017_jun,766.441,2017,jun
Placas / Slabs,2017_jun,639.075,2017,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_jun,127.366,2017,jun
Ferro-Gusa / Pig Iron,2017_jun,2285.293,2017,jun
Vendas Internas / Domestic Sales (*),2017_jun,1518.771,2017,jun
Laminados / Rolled Products,2017_jun,1497.36,2017,jun
Planos / Flat Products,2017_jun,894.3349999999999,2017,jun
Longos / Long Products,2017_jun,603.025,2017,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_jun,21.411,2017,jun
Placas / Slabs,2017_jun,7.662,2017,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_jun,13.749,2017,jun
Vendas Externas / Foreign Market (**),2017_jun,1221.147,2017,jun
Laminados / Rolled Products,2017_jun,445.01300000000003,2017,jun
Planos / Flat Products,2017_jun,292.42,2017,jun
Longos / Long Products,2017_jun,152.593,2017,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_jun,776.134,2017,jun
Placas / Slabs,2017_jun,661.242,2017,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_jun,114.892,2017,jun
Laminados / Rolled Products,2017_jun,481.845,2017,jun
Planos / Flat Products,2017_jun,327.073,2017,jun
Longos / Long Products,2017_jun,154.77200000000002,2017,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_jun,719.356,2017,jun
Placas / Slabs,2017_jun,675.418,2017,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_jun,43.938,2017,jun
Total (Mil t / Thousand Tonnes),2017_jun,1201.201,2017,jun
(US$ Milhões / US$ Millions),2017_jun,640.0,2017,jun
Laminados / Rolled Products,2017_jun,180.211,2017,jun
Planos / Flat Products,2017_jun,131.20700000000002,2017,jun
Longos / Long Products,2017_jun,49.004000000000005,2017,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_jun,12.228,2017,jun
Total (Mil t / Thousand Tonnes),2017_jun,192.43900000000002,2017,jun
(US$ Milhões / US$ Millions),2017_jun,185.0,2017,jun
Consumo Aparente / Apparent Consumption (***),2017_jun,1711.3670000000002,2017,jun
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2017_jun,1033.515,2017,jun
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2017_jun,677.852,2017,jun
Aço Bruto / Crude Steel,2017_jul,2852.2920000000004,2017,jul
Laminados / Rolled Products (*),2017_jul,1872.955,2017,jul
Planos / Flat Products,2017_jul,1134.952,2017,jul
Longos / Long Products,2017_jul,738.003,2017,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2017_jul,727.996,2017,jul
Placas / Slabs,2017_jul,647.034,2017,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_jul,80.962,2017,jul
Ferro-Gusa / Pig Iron,2017_jul,2337.139,2017,jul
Vendas Internas / Domestic Sales (*),2017_jul,1456.869,2017,jul
Laminados / Rolled Products,2017_jul,1426.965,2017,jul
Planos / Flat Products,2017_jul,832.485,2017,jul
Longos / Long Products,2017_jul,594.4799999999999,2017,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_jul,29.904,2017,jul
Placas / Slabs,2017_jul,13.776,2017,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_jul,16.128,2017,jul
Vendas Externas / Foreign Market (**),2017_jul,1151.5,2017,jul
Laminados / Rolled Products,2017_jul,402.98199999999997,2017,jul
Planos / Flat Products,2017_jul,245.611,2017,jul
Longos / Long Products,2017_jul,157.371,2017,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_jul,748.518,2017,jul
Placas / Slabs,2017_jul,688.453,2017,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_jul,60.065,2017,jul
Laminados / Rolled Products,2017_jul,375.91999999999996,2017,jul
Planos / Flat Products,2017_jul,221.004,2017,jul
Longos / Long Products,2017_jul,154.916,2017,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_jul,694.5690000000001,2017,jul
Placas / Slabs,2017_jul,674.177,2017,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_jul,20.392,2017,jul
Total (Mil t / Thousand Tonnes),2017_jul,1070.489,2017,jul
(US$ Milhões / US$ Millions),2017_jul,553.0,2017,jul
Laminados / Rolled Products,2017_jul,201.849,2017,jul
Planos / Flat Products,2017_jul,149.512,2017,jul
Longos / Long Products,2017_jul,52.336999999999996,2017,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_jul,2.092,2017,jul
Total (Mil t / Thousand Tonnes),2017_jul,203.941,2017,jul
(US$ Milhões / US$ Millions),2017_jul,198.0,2017,jul
Consumo Aparente / Apparent Consumption (***),2017_jul,1661.4189999999999,2017,jul
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2017_jul,996.741,2017,jul
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2017_jul,664.678,2017,jul
Aço Bruto / Crude Steel,2017_ago,2981.321,2017,ago
Laminados / Rolled Products (*),2017_ago,1963.1480000000001,2017,ago
Planos / Flat Products,2017_ago,1209.019,2017,ago
Longos / Long Products,2017_ago,754.129,2017,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2017_ago,872.376,2017,ago
Placas / Slabs,2017_ago,757.221,2017,ago
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_ago,115.155,2017,ago
Ferro-Gusa / Pig Iron,2017_ago,2461.266,2017,ago
Vendas Internas / Domestic Sales (*),2017_ago,1577.998,2017,ago
Laminados / Rolled Products,2017_ago,1540.424,2017,ago
Planos / Flat Products,2017_ago,928.534,2017,ago
Longos / Long Products,2017_ago,611.89,2017,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_ago,37.574,2017,ago
Placas / Slabs,2017_ago,15.92,2017,ago
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_ago,21.654,2017,ago
Vendas Externas / Foreign Market (**),2017_ago,1188.687,2017,ago
Laminados / Rolled Products,2017_ago,507.962,2017,ago
Planos / Flat Products,2017_ago,320.292,2017,ago
Longos / Long Products,2017_ago,187.67,2017,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_ago,680.725,2017,ago
Placas / Slabs,2017_ago,586.791,2017,ago
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_ago,93.934,2017,ago
Laminados / Rolled Products,2017_ago,545.525,2017,ago
Planos / Flat Products,2017_ago,352.736,2017,ago
Longos / Long Products,2017_ago,192.78900000000002,2017,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_ago,925.617,2017,ago
Placas / Slabs,2017_ago,855.17,2017,ago
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_ago,70.447,2017,ago
Total (Mil t / Thousand Tonnes),2017_ago,1471.1419999999998,2017,ago
(US$ Milhões / US$ Millions),2017_ago,764.0,2017,ago
Laminados / Rolled Products,2017_ago,189.522,2017,ago
Planos / Flat Products,2017_ago,150.861,2017,ago
Longos / Long Products,2017_ago,38.661,2017,ago
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_ago,1.362,2017,ago
Total (Mil t / Thousand Tonnes),2017_ago,190.884,2017,ago
(US$ Milhões / US$ Millions),2017_ago,209.0,2017,ago
Consumo Aparente / Apparent Consumption (***),2017_ago,1769.502,2017,ago
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2017_ago,1096.16,2017,ago
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2017_ago,673.342,2017,ago
Aço Bruto / Crude Steel,2017_set,2986.492,2017,set
Laminados / Rolled Products (*),2017_set,1881.4950000000001,2017,set
Planos / Flat Products,2017_set,1144.382,2017,set
Longos / Long Products,2017_set,737.113,2017,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2017_set,898.2560000000001,2017,set
Placas / Slabs,2017_set,788.893,2017,set
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_set,109.363,2017,set
Ferro-Gusa / Pig Iron,2017_set,2441.65,2017,set
Vendas Internas / Domestic Sales (*),2017_set,1572.888,2017,set
Laminados / Rolled Products,2017_set,1533.451,2017,set
Planos / Flat Products,2017_set,862.221,2017,set
Longos / Long Products,2017_set,671.23,2017,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_set,39.437,2017,set
Placas / Slabs,2017_set,15.105,2017,set
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_set,24.332,2017,set
Vendas Externas / Foreign Market (**),2017_set,1445.252,2017,set
Laminados / Rolled Products,2017_set,513.162,2017,set
Planos / Flat Products,2017_set,324.409,2017,set
Longos / Long Products,2017_set,188.753,2017,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_set,932.09,2017,set
Placas / Slabs,2017_set,845.07,2017,set
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_set,87.02,2017,set
Laminados / Rolled Products,2017_set,494.71799999999996,2017,set
Planos / Flat Products,2017_set,322.11299999999994,2017,set
Longos / Long Products,2017_set,172.60500000000002,2017,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_set,667.127,2017,set
Placas / Slabs,2017_set,665.762,2017,set
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_set,1.365,2017,set
Total (Mil t / Thousand Tonnes),2017_set,1161.8449999999998,2017,set
(US$ Milhões / US$ Millions),2017_set,594.0,2017,set
Laminados / Rolled Products,2017_set,219.719,2017,set
Planos / Flat Products,2017_set,171.177,2017,set
Longos / Long Products,2017_set,48.542,2017,set
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_set,1.586,2017,set
Total (Mil t / Thousand Tonnes),2017_set,221.305,2017,set
(US$ Milhões / US$ Millions),2017_set,215.0,2017,set
Consumo Aparente / Apparent Consumption (***),2017_set,1795.286,2017,set
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2017_set,1049.698,2017,set
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2017_set,745.588,2017,set
Aço Bruto / Crude Steel,2017_out,3095.382,2017,out
Laminados / Rolled Products (*),2017_out,2125.5860000000002,2017,out
Planos / Flat Products,2017_out,1282.848,2017,out
Longos / Long Products,2017_out,842.738,2017,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2017_out,964.266,2017,out
Placas / Slabs,2017_out,799.858,2017,out
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_out,164.408,2017,out
Ferro-Gusa / Pig Iron,2017_out,2494.033,2017,out
Vendas Internas / Domestic Sales (*),2017_out,1496.794,2017,out
Laminados / Rolled Products,2017_out,1458.124,2017,out
Planos / Flat Products,2017_out,824.408,2017,out
Longos / Long Products,2017_out,633.716,2017,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_out,38.67,2017,out
Placas / Slabs,2017_out,16.154,2017,out
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_out,22.516,2017,out
Vendas Externas / Foreign Market (**),2017_out,1363.4470000000001,2017,out
Laminados / Rolled Products,2017_out,448.063,2017,out
Planos / Flat Products,2017_out,279.082,2017,out
Longos / Long Products,2017_out,168.981,2017,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_out,915.384,2017,out
Placas / Slabs,2017_out,794.511,2017,out
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_out,120.873,2017,out
Laminados / Rolled Products,2017_out,540.846,2017,out
Planos / Flat Products,2017_out,358.928,2017,out
Longos / Long Products,2017_out,181.918,2017,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_out,1024.353,2017,out
Placas / Slabs,2017_out,963.038,2017,out
"Blocos e Tarugos / Ingots, Blooms and Billets",2017_out,61.315,2017,out
Total (Mil t / Thousand Tonnes),2017_out,1565.199,2017,out
(US$ Milhões / US$ Millions),2017_out,814.0,2017,out
Laminados / Rolled Products,2017_out,184.95499999999998,2017,out
Planos / Flat Products,2017_out,148.069,2017,out
Longos / Long Products,2017_out,36.885999999999996,2017,out
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2017_out,0.89,2017,out
Total (Mil t / Thousand Tonnes),2017_out,185.84499999999997,2017,out
(US$ Milhões / US$ Millions),2017_out,186.0,2017,out
Consumo Aparente / Apparent Consumption (***),2017_out,1683.008,2017,out
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2017_out,989.284,2017,out
